1,1,2,1,5,4,0.363,2,1.243,3.863,2,1.575,4,I hate eating leftovers
2,2,1,3,5,1,8.596,2,1.065,12.230,1,2.848,1,I make my own lunch
3,3,3,2,4,4,17.580,2,0.994,21.030,1,1.544,4,I daydream in class
4,3,2,3,3,1,25.663,1,1.367,29.330,1,1.180,3,I can keep a secret
5,2,1,3,1,4,34.830,1,1.688,38.163,2,1.363,1,I want to learn to surf
6,3,2,3,3,3,42.763,1,1.083,46.180,2,1.610,3,I hate to wait in line
7,2,1,3,2,5,51.496,1,1.989,55.196,1,1.353,2,I usually skip breakfast
8,3,3,2,4,5,60.396,1,1.481,63.796,2,1.321,4,I hate rainy days
9,1,1,2,3,1,69.130,1,1.012,72.696,1,1.093,3,I hate spicy mustard
10,1,2,1,2,3,78.080,2,0.910,81.613,1,1.425,3,I remember dreams
11,3,3,2,3,4,86.880,2,1.014,90.230,2,1.608,4,I never break the rules
12,1,1,2,3,5,94.780,1,0.762,98.463,2,1.479,3,I take a lot of naps
13,3,2,3,5,5,103.680,1,1.054,107.046,2,1.943,0,I get sleepy after eating
14,1,2,1,4,3,111.913,1,0.981,115.380,1,1.370,4,I wash my hands often
15,2,1,3,3,1,128.796,1,1.153,132.213,1,1.673,3,I never sit up straight
16,1,1,2,1,1,137.280,2,0.830,140.713,1,1.493,1,I hate pulling weeds
17,1,1,2,2,2,145.363,2,0.987,149.046,2,1.319,2,I am a good dancer
18,3,2,3,5,1,154.046,2,1.175,157.663,2,1.295,1,I love ketchup
19,3,2,3,4,5,163.130,1,0.628,166.729,2,1.212,4,I think sushi is gross
20,2,1,3,2,4,172.130,2,0.812,175.480,1,1.582,4,I like doing new things
21,1,2,1,4,1,180.296,1,0.741,183.730,2,2.364,4,I am afraid of ghosts
22,3,3,2,1,1,196.563,2,0.915,199.896,1,1.437,1,I am a morning person
23,2,1,3,5,3,213.146,2,0.747,216.680,1,1.174,3,I make people laugh
24,3,3,2,3,5,221.480,1,0.694,224.996,1,1.818,3,I like birthday parties
25,2,3,1,4,5,229.880,1,1.366,233.463,1,0.871,4,I love pepperoni pizza
26,2,3,1,2,3,238.363,2,1.139,241.813,2,1.041,3,I love scary movies
27,2,1,3,3,3,246.846,1,0.704,250.413,2,1.553,3,I like foot massages
28,1,1,2,4,4,254.929,2,1.052,258.480,2,2.342,4,I like hip-hop music
29,3,2,3,3,3,263.613,1,0.729,267.130,2,1.164,3,I read a lot of comics
30,1,2,1,4,2,272.313,1,0.701,275.680,1,1.006,4,I like wearing hoodies
31,2,3,1,2,2,280.830,1,1.184,284.213,1,1.497,2,I hate doing dishes
32,2,1,3,5,4,288.896,2,0.838,292.480,2,1.078,4,I think eggs are nasty
33,1,2,1,5,5,297.446,2,1.399,301.046,1,1.111,0,I like cheeseburgers
34,3,3,2,3,3,305.663,1,0.711,309.363,2,2.523,3,I like to sleep in late
35,2,1,3,4,2,313.930,1,0.700,317.330,2,1.124,4,I think tattoos are cool
36,2,3,1,5,3,330.096,2,1.149,333.813,1,1.225,3,I like televised sports
37,3,2,3,3,3,338.513,1,1.357,342.013,2,2.673,3,I hate earmuffs
38,3,2,3,3,4,346.963,1,0.723,350.630,1,1.312,3,I drink a lot of coffee
39,1,1,2,4,1,363.646,1,0.791,367.113,1,1.125,4,I get good grades
40,1,2,1,1,4,380.046,2,0.783,383.696,1,1.197,4,I hate being late
41,2,1,3,4,4,388.980,1,1.698,392.630,2,1.288,4,I hate big cities
42,1,1,2,4,1,397.729,1,0.876,401.229,2,1.528,4,I hate sour pickles
43,2,1,3,5,4,406.746,2,0.755,410.296,2,1.693,4,I do not eat meat
44,3,2,3,1,3,415.746,2,0.835,419.063,2,1.863,3,I like people who litter
45,1,1,2,3,3,423.813,1,0.753,427.446,2,1.311,3,I never get bored
1,1,1,2,0.046,0, NaN,7.085,1,2.093,NaN,0.552
1,1,1,2,0.096,2,2.276,7.139,2,0.856,2,0.552
1,1,1,2,0.097,2,1.977,7.140,2,2.542,2,0.552
1,1,1,2,4,2,0.097,0, NaN,3.700,2,0.932,NaN,I shower in the morning
2,2,1,2,2,4,8.871,2,0.497,12.290,2,0.726,4,I like to sleep in late
3,3,1,2,4,4,17.078,2,0.443,20.667,2,0.301,4,I sleep without a pillow
4,4,1,2,4,2,25.885,1,0.500,29.356,1,0.780,4,I hate licking envelopes
5,6,1,2,4,4,34.275,1,0.949,37.894,1,0.306,4,I check Facebook often
6,5,1,2,2,4,43.182,2,1.946,46.902,1,0.490,4,I hate pulling weeds
7,1,1,2,4,2,52.423,2,2.297,55.859,1,0.469,2,I love pepperoni pizza
8,3,1,2,4,4,60.696,1,1.848,64.304,2,0.529,4,I think eggs are nasty
9,5,1,2,2,4,69.570,1,1.190,73.173,1,0.971,2,I hate tofu
10,4,1,2,4,2,78.411,1,0.478,81.897,1,0.695,4,I hate skinny jeans
11,6,1,2,4,4,86.834,2,2.078,90.187,0, NaN,4,I do not eat meat
12,4,1,2,3,2,94.791,2,2.450,98.210,1,1.406,2,I hate riding the bus
13,3,1,2,2,2,102.984,1,1.400,106.350,1,0.098,2,I like to wrestle
14,2,1,2,2,4,111.004,2,2.636,114.657,2,0.487,4,I tell a lot of jokes
15,1,1,2,3,2,120.028,1,0.396,123.731,2,0.733,3,I take a lot of naps
16,3,1,2,4,4,129.219,1,1.062,132.605,1,2.428,4,I love scary movies
17,5,1,2,2,3,137.292,1,0.692,140.761,0, NaN,2,I hate rainy days
18,1,1,2,4,2,145.665,0, NaN,149.168,2,0.320,NaN,I like people who litter
19,2,1,2,2,3,154.156,2,0.533,157.825,2,0.471,3,I like to read books
20,4,1,2,4,2,163.246,0, NaN,166.783,0,0.418,NaN,I drink a lot of coffee
21,1,1,2,4,3,171.837,1,2.740,175.356,1,1.148,4,I like televised sports
22,2,1,2,2,4,180.393,1,1.703,183.730,1,0.407,2,I want super powers
23,6,1,2,2,2,188.283,2,2.125,191.636,1,3.292,2,I always watch the news
24,2,1,2,3,4,196.256,1,2.808,199.893,2,2.148,3,I like to burp out loud
25,5,1,2,2,4,205.247,0, NaN,208.933,2,2.155,NaN,I carry a water bottle
26,6,1,2,4,4,214.371,2,2.053,217.824,1,2.152,4,I am a good dancer
27,2,1,2,3,4,222.678,2,1.922,226.097,1,1.647,4,I love ketchup
28,4,1,2,4,3,230.901,2,1.667,234.409,1,2.279,3,I hate squeaky shoes
29,3,1,2,3,3,239.425,1,2.007,243.128,1,2.736,3,I make people laugh
30,5,1,2,3,4,248.632,2,1.872,252.252,1,1.276,4,I bite my fingernails
31,4,1,2,4,3,257.556,0, NaN,261.026,2,0.871,NaN,I hate tapioca
